Name,description,altitudeMode,distance,angle,X,Y
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02811800775716,80.78252558836935,-71.328,-40.152
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02849748107638,75.81940283546322,-71.328,-40.152
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02890355988646,81.51790686539152,-71.327,-40.152
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02971970938257,84.09920877307493,-71.326,-40.151
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02996054127415,83.90247516914060,-71.326,-40.151
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.03065638608443,84.77790226182178,-71.325,-40.151
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.03084664906034,82.83864001279710,-71.325,-40.151
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.03089763925547,83.12670964196114,-71.325,-40.151
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.03136806459492,85.92637930807425,-71.325,-40.151
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.03156906210735,85.95173141583398,-71.324,-40.151
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.03180927035033,89.30090818435944,-71.324,-40.151
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.03238935655082,92.48224568748354,-71.324,-40.151
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.03426386982099,90.55716287450124,-71.322,-40.151
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.03466436950888,85.30889651069070,-71.321,-40.151
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.03501664780795,86.74009912369584,-71.321,-40.151
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.03551664780796,84.34503376338134,-71.321,-40.151
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.03561862819823,74.06701115358962,-71.320,-40.151
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.03596038834803,67.04888941941914,-71.320,-40.151
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.03617062630845,63.17653414592756,-71.320,-40.151
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.03661357100025,58.08078322182980,-71.320,-40.151
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.03669959425293,34.85872045554592,-71.319,-40.151
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.03681361179544,30.12755935552171,-71.319,-40.151
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.03684189606669,39.84757677086872,-71.319,-40.151
